|url|titulo|texto
<p class=""parrafo"">k) En el caso de haber dado positivo en la detección de sustancias psicotrópicas o drogas en la analítica que en el seno de un proceso de selección anterior le hubiera sido practicada, deberá haber transcurrido un periodo de un año contado a partir de la fecha de exclusión.</p>
<p class=""parrafo"">l) El personal militar no debe haber obtenido un resultado positivo en las pruebas de detección de sustancias psicotrópicas o drogas que se le hubiera realizado dentro del período de un año inmediatamente anterior a la fecha límite de presentación de solicitudes.</p>
<p class=""parrafo"">m) El personal militar no debe tener anotadas con carácter firme en vía administrativa, en su historial militar individual, sanciones disciplinarias por faltas graves o muy graves.</p>
<p class=""parrafo"">n) En la modalidad de ingreso directo no podrán presentarse al proceso de selección para una determinada escala aquellas personas que formen parte del alumnado de la enseñanza militar de formación de esa misma escala, por haber sido seleccionadas en un proceso anterior.</p>
<p class=""parrafo_2"">1.2 Requisitos específicos.</p>
<p class=""parrafo_2"">1.2.1 Procesos de selección para ingreso directo. Carecer de inserciones o tatuajes que puedan ser contrarios a los valores constitucionales o atentar contra la imagen de las Fuerzas Armadas.</p>
<p class=""parrafo"">1.2.2 Procesos de selección para ingreso por promoción.</p>
<p class=""parrafo_2"">a) Encontrarse en la situación de servicio activo o de excedencia por razón de violencia de género.</p>
<p class=""parrafo"">b) No superar el número máximo de tres convocatorias ordinarias y dos extraordinarias, en un mismo proceso de selección, de conformidad con lo dispuesto en el artículo 15.4.a) del Reglamento.</p>
<p class=""parrafo"">c) Haber cumplido los siguientes tiempos de servicio en su escala en la fecha de incorporación al centro docente militar de formación correspondiente, manteniendo hasta la misma las condiciones habilitantes que le dan derecho sobre las plazas a las que opta:</p>
<p class=""parrafo_2"">– Militares de carrera de la escala de oficiales enfermeros: dos (2) años, contados desde su incorporación a la escala de oficiales enfermeros.</p>
<p class=""parrafo"">– Militares de complemento de la Ley 17/1999: cuatro (4) años, contados desde su adscripción a una escala y cuerpo.</p>
<p class=""parrafo"">– Militares de complemento de la Ley 39/2007: dos (2) años, contados desde su adscripción a una escala y cuerpo.</p>
<p class=""parrafo"">– Suboficiales: un (1) año, contado desde su incorporación a la escala de suboficiales.</p>
<p class=""parrafo"">– Militares de tropa y marinería: un (1) año, contado desde su incorporación a la escala de tropa o marinería.</p>
<p class=""parrafo_2"">d) El personal militar que tenga establecida su relación de servicios profesionales mediante compromisos de carácter temporal deberá tenerlo en vigor en la fecha de incorporación al centro docente militar de formación.</p>
<p class=""parrafo"">e) El personal militar de complemento de la Ley 17/1999 deberá tener el empleo de teniente/alférez de navío.</p>
<p class=""parrafo"">f) Para las escalas de oficiales de los distintos cuerpos, estar en posesión de un perfil en el idioma inglés con un grado de capacidad lingüística de al menos 2 (dos) en dos de las destrezas lingüísticas y al menos 1 (uno) en las otras dos que conforman el perfil. Para las personas aspirantes a la escala de suboficiales del Cuerpo de Músicas Militares, estar en posesión de al menos el perfil 1.1.1.1. Todos ellos obtenidos en las condiciones establecidas en la Orden Ministerial 2/2022, de 12 de enero, y en la Instrucción 60/2022, de 18 de noviembre, de la Subsecretaria de Defensa.</p>
<p class=""parrafo"">Quienes no posean el perfil lingüístico citado deberán realizar y superar la misma prueba de lengua inglesa que se define para la forma de ingreso directo.</p>
<p class=""parrafo"">Si tras realizar la prueba no superasen la puntuación mínima, quedarán excluidos del proceso de selección por no cumplir el requisito de nivel lingüístico.</p>
<p class=""parrafo_2"">2. Comprobación de requisitos durante el proceso.</p>
<p class=""parrafo_2"">Tras la admisión al proceso de selección, si en el transcurso del mismo y hasta la fecha de presentación en el CDMF de las personas propuestas para ingresar como alumnos y alumnas, se comprobara que cualquiera de ellas carece o no reúne alguno de los requisitos exigidos en esta convocatoria, el Órgano de Selección acordará su exclusión. Dicha persona perderá los derechos de participación, quedando anuladas todas las actuaciones, así como los derechos o expectativas derivados de su condición de aspirante o del hecho de haber superado el proceso de selección.</p>
<p class=""parrafo"">Si dicha información se conociera una vez nombrados alumnos o durante el desarrollo de su formación, será propuesta su baja como alumnos por el Director del CDMF correspondiente con arreglo al procedimiento legalmente establecido.</p>
<p class=""parrafo"">Tanto la exclusión del proceso de selección como la baja en el CDMF, y pérdida de la condición de alumno, lo serán sin perjuicio de las posibles responsabilidades de otra índole en las que hubiera podido incurrir la persona interesada.</p>
<p class=""articulo"">Tercera. Plazo de presentación de la solicitud de admisión a los procesos de selección.</p>
<p class=""parrafo"">El plazo de presentación de solicitudes será de quince (15) días hábiles contados a partir del día siguiente al de la publicación de esta resolución en el «Boletín Oficial del Estado». La no presentación de la solicitud en tiempo y forma supondrá la exclusión de la persona aspirante.</p>
<p class=""articulo"">Cuarta. Aportación de documentación.</p>
<p class=""parrafo"">1. Para participar en los procesos de selección de esta resolución se deberá aportar la documentación que se relaciona en esta base en los plazos que se indican. En todo caso, la no presentación de los siguientes documentos supondrá la exclusión no subsanable del proceso de selección:</p>
<p class=""parrafo_2"">– La solicitud de admisión señalada en el párrafo 1.1.</p>
<p class=""parrafo"">– El documento de liquidación de tasas señalado en el párrafo 1.2.</p>
<p class=""parrafo_2"">1.1 Solicitud de admisión. Apéndice 1.</p>
<p class=""parrafo_2"">Plazo de presentación: dentro del plazo establecido en la base común tercera.</p>
<p class=""parrafo"">La no presentación en los plazos establecidos de la solicitud de admisión supondrá la exclusión definitiva del proceso.</p>
<p class=""parrafo_2"">1.1.1 Solicitudes de admisión con certificado electrónico: se cursarán, para los procesos de selección en los que se desee participar, directamente sobre la página web https://sede.defensa.gob.es/acceda (Procedimientos, Procesos Selectivos), utilizando cualquiera de los métodos de identificación aceptados en la plataforma cl@ve (DNIe/Certificado electrónico, Cl@ve PIN, Cl@ve Permanente). En la citada sede electrónica, una vez cumplimentado el formulario de solicitud y anexada la documentación requerida, se procederá a firmar electrónicamente la solicitud enviándola al Registro Electrónico del Ministerio de Defensa, que les proporcionará el correspondiente acuse de recibo.</p>
<p class=""parrafo"">La presentación de la solicitud utilizando la página web permite:</p>
<p class=""parrafo_2"">– La inscripción íntegramente electrónica.</p>
<p class=""parrafo"">– Anexar los documentos necesarios.</p>
<p class=""parrafo"">– El pago de tasas desde la propia solicitud de admisión.</p>
<p class=""parrafo"">– La firma electrónica de la solicitud.</p>
<p class=""parrafo"">– La obtención del justificante de registro.</p>
<p class=""parrafo"">– La consulta del estado de su expediente en el apartado «Mis expedientes».</p>
<p class=""parrafo_2"">Nota: Se puede acceder al pago de tasas desde la propia solicitud de admisión, como se expone en el apéndice 1, adjuntando posteriormente el justificante a la misma. Si se opta por hacer el pago directamente a través de la plataforma de Inscripción de Pruebas Selectivas (IPS), dado que el justificante de pago de tasas se anexa a la solicitud, se recomienda efectuar en primer lugar el pago, descargar el justificante y a continuación cumplimentar la solicitud de admisión, adjuntando el justificante de pago.</p>
<p class=""parrafo_2"">Los documentos que se anexen a la solicitud deberán ser digitalizados en formato PDF, de modo que la copia digital sea fiel reflejo del original, puedan apreciarse en su total integridad tanto el anverso como el reverso y permita su gestión como prueba documental.</p>
<p class=""parrafo"">1.1.2 Solicitudes de admisión sin certificado electrónico: las personas solicitantes que no dispongan de certificado electrónico, deberán cumplimentar la solicitud en la sede electrónica utilizando el icono «solicitud presencial», imprimirla y firmarla. Dicha solicitud, junto al resto de documentos requeridos, se tramitará según se indica en el punto 2.2 de esta base y el apartado 2 del apéndice 1. No será admitida ninguna solicitud sin sello de registro o sellada con fecha posterior al plazo de presentación de solicitudes.</p>
<p class=""parrafo"">1.1.3 Instrucciones generales. Los militares profesionales deberán remitir su solicitud de admisión de forma telemática, en iguales términos a los señalados en los párrafos anteriores. Los Jefes de Unidad de destino o dependencia emitirán el certificado expresado en el punto 1.5., haciendo entrega del mismo en soporte digital al solicitante para que la adjunte a su solicitud. Una vez digitalizados los documentos, los que no dispongan de un Código Seguro de Verificación (CSV) deberán ser firmados electrónicamente usando la Tarjeta Electrónica del Ministerio de Defensa (TEMD) por el representante de la Unidad, Centro u Organismo (UCO) de destino, para dar validez jurídica al proceso y confirmar que lo escaneado es conforme con el original en papel.</p>
<p class=""parrafo"">Las personas interesadas que no sean militares profesionales deberán cumplimentar y adjuntar el documento acreditativo del Número de la Seguridad Social o Número de Afiliación a la Seguridad Social (NUSS/NAF) conforme se establece en el apéndice 1. En el caso de haber sido admitido a alguno de los procesos de selección para el ingreso en los en los CDMF convocados en años anteriores, no será necesario que se adjunte este documento.</p>
<p class=""parrafo"">Plazas que se solicitan: para cada proceso de selección en que se desee participar se deben seleccionar, en la solicitud de admisión, apartado «Plazas solicitadas» y por orden de preferencia, los códigos de plazas, de entre las ofertadas, a los que se desea optar. Dicha selección solo podrá ser modificada por los propios solicitantes y exclusivamente dentro del plazo de presentación de solicitudes. Para ello se realizará una nueva solicitud de admisión que anulará la anterior. Quien no cumplimente ninguna de las opciones ofertadas en la resolución convocante será excluido del proceso de selección. Para establecer preferencias entre diferentes procesos de selección se cumplimentará lo señalado en el párrafo 1.3 «Declaración de preferencias de ingreso».</p>
<p class=""parrafo"">Las personas interesadas en acceder a militar de carrera del Cuerpo Militar de Sanidad, especialidad fundamental Medicina, cuando cumplimenten su solicitud tendrán en cuenta, además de lo anterior, las instrucciones que se indican en el punto 1.1 del anexo III (Cuerpo Militar de Sanidad).</p>
<p class=""parrafo"">La solicitud de participación lleva consigo la declaración jurada de que las personas interesadas cumplen con los requisitos c), d), e) y f) expresados en el punto 1.1 de la base común segunda.</p>
<p class=""parrafo"">El Ministerio de Defensa solicitará de oficio al Registro Central de Penados la certificación, comprobación o verificación de que carece de antecedentes penales. Si opta por oponerse a ello, deberá aportar junto con la documentación de solicitud el certificado de que carece de antecedentes penales expedido por el Registro Central de Penados, cuya fecha de expedición deberá ser posterior a la fecha de publicación de la presente convocatoria.</p>
<p class=""parrafo"">Igualmente, si las personas interesadas sin vinculación profesional con las Fuerzas Armadas no autorizan la consulta de su acreditación de identidad y datos personales en el Sistema de Verificación de Datos de Identidad, deberán aportar, junto con la solicitud de admisión, una copia auténtica (electrónica o en papel) por ambas caras del Documento Nacional de Identidad o del pasaporte en vigor o, en su caso, copia auténtica de la documentación que acredite su solicitud por extravío u otra circunstancia.</p>
<p class=""parrafo"">En cumplimiento a la Ley Orgánica 3/2018, de 5 de diciembre, de Protección de Datos Personales y garantía de los derechos digitales, se informa que los datos facilitados por cada aspirante serán incorporados al Registro de tratamiento de Datos de Carácter Personal en la actividad: «Selección de Militares de Carrera» de la Dirección General de Reclutamiento y Enseñanza Militar, cuya finalidad es gestionar su participación en el presente proceso de selección.</p>
<p class=""parrafo"">Se podrán ejercitar los derechos de protección de datos en los términos establecidos en el Reglamento General de Protección de Datos ante la Subdirección General de Reclutamiento y Desarrollo Profesional de Personal Militar y Reservistas de Especial Disponibilidad –Área de Procesos de Selección–, Paseo de la Castellana 109, 28071 Madrid. Igualmente, pueden ejercitarse estos derechos ante el Delegado de Protección de Datos del Ministerio de Defensa en la dirección: Ministerio de Defensa, 7.ª planta, Paseo de la Castellana número 109, 28071 Madrid.</p>
<p class=""parrafo_2"">1.2 Liquidación de tasas de derechos de examen. Apéndice 2.</p>
<p class=""parrafo_2"">Plazo de presentación: dentro del plazo establecido en la base común tercera.</p>
<p class=""parrafo"">En ningún caso la presentación del documento de liquidación de tasas de derechos de examen (modelo 790), el abono de la tasa o el registro electrónico obtenido a través de la plataforma de IPS supondrá la sustitución del trámite de presentación, en tiempo y forma, de la solicitud de admisión a través de la Sede Electrónica del Ministerio de Defensa que se establece en el punto 1.1 de esta base. El modelo 790 no es la solicitud de admisión a los procesos de selección, sino que complementa a ésta al justificar el abono de los derechos de examen.</p>
<p class=""parrafo"">La persona interesada deberá acceder a la plataforma de IPS única y exclusivamente para proceder a la liquidación de derechos de examen siguiendo las instrucciones del apéndice 2. El acceso a la plataforma de inscripción puede hacerse desde la misma solicitud, para solicitudes cursadas con certificado electrónico, o, directamente, a través de la dirección (https://ips.redsara.es).</p>
<p class=""parrafo"">En cualquier caso, aun cuando esté exento o tenga derecho a reducción, deberá tramitar el correspondiente modelo 790.</p>
<p class=""parrafo"">No abonar la tasa de los derechos de examen antes de la finalización del plazo de presentación de solicitudes determinará la exclusión definitiva del proceso de selección.</p>
<p class=""parrafo"">Para la devolución de ingresos indebidos de la tasa, cuando sea el caso, se actuará como se indica en el punto 3 del apéndice 2.</p>
<p class=""parrafo_2"">1.3 Declaración de preferencias de ingreso. Apéndice 3.</p>
<p class=""parrafo_2"">Plazo de presentación: dentro del plazo establecido en la base común tercera.</p>
<p class=""parrafo"">Las personas que deseen participar en más de un proceso de selección, derivado de la aplicación del Real Decreto 464/2024, de 30 de abril, deberán cumplimentar la declaración de preferencias de ingreso. Una copia de este apéndice deberá ser adjuntada en todas las solicitudes de participación a los procesos de selección.</p>
<p class=""parrafo"">En el apéndice 3 se podrán diferenciar las plazas seleccionadas para acceder como militar de carrera de las correspondientes para la adscripción como militar de complemento, y, dentro de cada una, especificar las preferencias por ejército, si es el caso. En ningún caso la presentación de este documento sustituye las prioridades de plazas de acceso a militar de carrera o complemento seleccionadas en la solicitud de admisión para un mismo proceso de selección, tal y como se establece en el apartado 1.1.3 de esta base.</p>
<p class=""parrafo"">Las preferencias manifestadas en el apéndice 3 para esta convocatoria solo se podrán modificar dentro del plazo de presentación de la solicitud de admisión al proceso de selección mediante instancia por escrito al Director General de Reclutamiento y Enseñanza Militar, consignando su nombre, apellidos y NIF, resolución de las convocatorias cuyo apéndice 3 se modifica, lugar, fecha y firma, junto con el nuevo ejemplar de dicho documento.</p>
<p class=""parrafo"">En el caso de que la persona interesada tenga derecho a obtener plaza en varios procesos de selección y haya declarado diferentes preferencias de ingreso en distintos apéndices 3, tendrá validez el orden de preferencia manifestado en el ejemplar presentado en el último proceso de selección en el que haya solicitado participar.</p>
<p class=""parrafo_2"">1.4 Titulación exigida.</p>
<p class=""parrafo_2"">La Secretaría de procesos de selección de la Subdirección General de Reclutamiento y Desarrollo Profesional de Personal Militar y Reservistas de Especial Disponibilidad consultará, a través de la plataforma de intermediación, los títulos universitarios inscritos en el registro del Ministerio de Educación y Formación Profesional que posee la persona interesada en la fecha en que finalice el plazo de presentación de solicitudes.</p>
<p class=""parrafo"">Si se opone a dicha consulta, deberá aportar copia auténtica del documento original oficial y definitivo que acredite la titulación exigida, o documento que acredite haber cumplido los trámites legales para su expedición (pago de tasas de expedición del título, certificación supletoria o comprobante de haber iniciado los trámites de concesión). El sello o acreditación de las copias expresará la fecha en que se practicó, así como la identificación del órgano y de la persona que las expiden.</p>
<p class=""parrafo"">En el caso de titulaciones obtenidas en el extranjero, se deberá acreditar su homologación a titulación oficial y definitiva, no aceptando procedimientos pendientes de resolución, obtenida esta mediante credencial expedida por la Secretaría General de Universidades, conforme a lo dispuesto en el Real Decreto 889/2022, de 19 de octubre, o conforme a los procedimientos de homologación de la normativa previa al citado real decreto.</p>
<p class=""parrafo_2"">1.5 Requisitos adicionales.</p>
<p class=""parrafo_2"">Además de lo anterior, los militares profesionales deberán tener en cuenta lo siguiente:</p>
<p class=""parrafo_2"">– Certificado del resultado de las pruebas analíticas de detección de consumo de sustancias psicotrópicas.</p>
<p class=""parrafo"">Plazo de presentación: dentro del plazo establecido en la base común tercera.</p>
<p class=""parrafo"">Deberán aportar el certificado del Jefe de UCO de destino o dependencia (Apéndice 4), en soporte digital, según establece el apartado 1.1.3 de esta base, con el resultado de las pruebas analíticas de detección de consumo de sustancias psicotrópicas o drogas realizadas dentro del período de un año inmediatamente anterior a la fecha límite de presentación de solicitudes, según lo establecido en el III Plan General de Prevención de Drogas en las Fuerzas Armadas (III PGPDFAS), de 14 de julio de 2020 (BOD número 147, de 23 de julio).</p>
<p class=""parrafo"">– La Secretaría de procesos comprobará, a través del Sistema de Información de Personal de Defensa (SIPERDEF), si tiene anotadas, con carácter firme en vía administrativa, sanciones disciplinarias por faltas graves o muy graves.</p>
<p class=""parrafo"">– Informe Personal de Calificación (IPEC): se cumplimentará lo dispuesto en la base común octava «Fase de Concurso».</p>
<p class=""parrafo_2"">1.6 Méritos a valorar en la fase de concurso.</p>
<p class=""parrafo_2"">Plazo de presentación: desde el comienzo del plazo establecido en la base común tercera hasta la fecha de comienzo de la primera prueba.</p>
<p class=""parrafo"">Solamente se valorarán aquellos méritos debidamente justificados que se posean en la fecha en que finaliza el plazo de presentación de solicitudes. Para la justificación de los méritos solo se admitirán documentos originales o copias auténticas. No será objeto de valoración ninguna copia que carezca de autenticación o de Código Seguro de Verificación.</p>
<p class=""parrafo_2"">– Méritos militares: el Órgano de Selección extraerá del Sistema de Información de Personal de Defensa (SIPERDEF) los méritos militares que posea la persona interesada en la fecha en que finaliza el plazo de admisión de solicitudes.</p>
<p class=""parrafo"">En aquellos casos en que la persona aspirante haya detectado errores en los datos administrativos grabados en SIPERDEF remitirá, junto con la solicitud, copia de la nota de reparos remitida a su Mando de Personal con el V.º B.º del Jefe de su UCO y el conforme de la persona aspirante.</p>
<p class=""parrafo"">– Méritos académicos: en la valoración de los estudios universitarios solo se considerará la certificación académica oficial expedida por la Facultad, Escuela Técnica o centro docente correspondiente. En la misma figurarán las asignaturas, créditos y calificaciones numéricas que correspondan a cada una de ellas.</p>
<p class=""parrafo"">– Perfil de idiomas: acreditación del perfil de idiomas establecido en el apartado 1.2.2.f) de la base común segunda. Sólo serán válidos los certificados correspondientes a pruebas efectuadas antes del día de finalización del plazo de presentación de solicitudes.</p>
<p class=""parrafo_2"">El procedimiento para aportar la documentación a la que se refiere este punto se llevará a cabo de igual forma a lo dispuesto en el punto 2 de esta base y en la base común quinta.</p>
<p class=""parrafo"">Para la escala de oficiales del Cuerpo Militar de Sanidad, especialidades fundamentales de Medicina y Farmacia con especialidad, el plazo de presentación de méritos académicos será el que figura en el anexo correspondiente para cumplir los requisitos de titulación.</p>
<p class=""parrafo_2"">1.7 Certificado médico oficial para realizar las pruebas físicas. Apéndice 6.</p>
<p class=""parrafo_2"">Plazo de presentación: el día que se le haya asignado a la persona interesada para realizar las pruebas físicas.</p>
<p class=""parrafo"">Se deberá aportar uno de los dos modelos de «certificado médico oficial» que figuran en el apéndice 6. En el modelo de certificado médico presentado (de los dos permitidos) deberá figurar, «expresamente», que la persona interesada «se encuentra capacitada físicamente para la realización de pruebas de aptitud física consistentes en ejercicios de: Potencia de tren inferior, Potencia de tren superior, Velocidad (carrera de 50 metros), Resistencia (carrera de 1000 metros), Soltura acuática (50 metros) y Agilidad».</p>
<p class=""parrafo"">El certificado médico deberá haberse expedido dentro de los treinta (30) días naturales anteriores al día de la realización de las pruebas físicas, siendo el Órgano de Selección el responsable de efectuar la comprobación de su validez antes del inicio de los ejercicios de que consta la prueba. En caso de apreciarse cualquier defecto de literalidad en el certificado médico presentado, el Órgano de Selección podrá acordar la realización de las pruebas físicas en la tanda de incidencias una vez subsanados los defectos de forma apreciados.</p>
<p class=""parrafo"">Quienes presenten el certificado médico sin la firma del facultativo o que no haya sido expedido dentro de los treinta (30) días anteriores al de realización de las pruebas físicas quedarán excluidos del proceso de selección y perderán los derechos de participación.</p>
<p class=""parrafo_2"">2. Procedimientos para la aportación de documentación:</p>
<p class=""parrafo_2"">2.1 A través de la sede electrónica.</p>
<p class=""parrafo_2"">Solicitud de admisión y documentos anexados: se aportarán, tal y como se indica en el punto 1.1 de esta base y en el apéndice 1, en los puntos 1 «Tramitación de forma telemática» y 2 «Otros procedimientos para la aportación de la solicitud de admisión».</p>
<p class=""parrafo"">Esta opción estará habilitada sólo durante el plazo establecido en la base común tercera.</p>
<p class=""parrafo_2"">2.2 Otros procedimientos para la aportación de documentación.</p>
<p class=""parrafo_2"">A través de las Secretarías Generales, Áreas de Reclutamiento y Órganos de Apoyo de las Subdelegaciones de Defensa u Oficinas Delegadas (Apéndice 8) o cualquier registro oficial de la administración, se pueden presentar los mismos documentos señalados en el párrafo anterior durante el plazo de admisión de solicitudes. Además, una vez concluido el citado periodo, se puede aportar aquella documentación adicional que se estime oportuna en función de los plazos temporales establecidos para cada caso en esta base.</p>
<p class=""parrafo"">Esta opción es la única disponible fuera del plazo de admisión de solicitudes.</p>
<p class=""parrafo"">No será admitida ninguna documentación sin sello de registro o sellada con fecha posterior a los plazos especificados para cada documentación.</p>
<p class=""parrafo"">En los citados organismos, se empleará el Sistema de Mensajería Oficial y Gestión Documental del Ministerio de Defensa (SIMENDEF) para su remisión a la Dirección General de Reclutamiento y Enseñanza Militar/Subdirección General de Reclutamiento y Desarrollo Profesional de Personal Militar y Reservistas de Especial Disponibilidad/Presidente del Órgano de Selección que corresponda, adelantándola a las siguientes direcciones de correo electrónico:</p>
<p class=""parrafo_2"">– Escala de oficiales del Cuerpo Jurídico Militar: cuerpojuridicomilitar@mde.es.</p>
<p class=""parrafo"">– Escala de oficiales del Cuerpo Militar de Intervención: cuerpomilitarintervencion@mde.es.</p>
<p class=""parrafo"">– Escala de oficiales del Cuerpo Militar de Sanidad, especialidad fundamental Medicina: cuerpomilitarsanidadmedicinacon@mde.es.</p>
<p class=""parrafo"">– Escala de oficiales del Cuerpo Militar de Sanidad, especialidad fundamental Farmacia: cuerpomilitarsanidadfarmacia@mde.es.</p>
<p class=""parrafo"">– Escala de oficiales del Cuerpo Militar de Sanidad, especialidad fundamental Veterinaria: cuerpomilitarsanidadveterinaria@mde.es.</p>
<p class=""parrafo"">– Escala de oficiales del Cuerpo Militar de Sanidad, especialidad fundamental Odontología: cuerpomilitarsanidadodontologia@mde.es.</p>
<p class=""parrafo"">– Escala de oficiales del Cuerpo Militar de Sanidad, especialidad fundamental Psicología: cuerpomilitarsanidadpsicologia@mde.es.</p>
<p class=""parrafo"">– Escala de oficiales enfermeros: cuerpomilitarsanidadenfermeria@mde.es.</p>
<p class=""parrafo"">– Escala de oficiales del Cuerpo de Músicas Militares: cuerposmusicasmilitaresoficiales@mde.es.</p>
<p class=""parrafo"">– Escala de suboficiales del Cuerpo de Músicas Militares: cuerposmusicasmilitaresuboficiales@mde.es.</p>
<p class=""parrafo_2"">Los militares profesionales podrán remitir esta documentación a través de su UCO de destino o dependencia.</p>
<p class=""parrafo"">2.3 Cuando no se disponga de los medios electrónicos adecuados, se podrá cumplimentar la solicitud en las oficinas de asistencia en materia de registros relacionadas en la Orden DEF/1292/2018, de 27 de noviembre, así como en las Oficinas Delegadas o Áreas de Reclutamiento dependientes de las Subdelegaciones de Defensa. Se procederá como se indica en el apéndice 1, punto 2.1.</p>
<p class=""parrafo"">En el caso de los militares profesionales, los Jefes de Unidad de destino o dependencia actuarán según lo establecido en el apéndice 1, punto 2.2.</p>
<p class=""parrafo"">En todo caso, la presentación de solicitudes podrá hacerse en la forma establecida en el artículo 16.4 de la Ley 39/2015, de 1 de octubre.</p>
<p class=""parrafo"">2.4 Cuando por una incidencia técnica debidamente acreditada sea imposible el acceso a la página web, la Dirección General de Reclutamiento y Enseñanza Militar informará de esta circunstancia oportunamente a través de la dirección electrónica: https://reclutamiento.defensa.gob.es/proceso-acceso/. En este caso, la Dirección General de Reclutamiento y Enseñanza Militar podrá determinar una ampliación de los plazos no vencidos para la presentación de la solicitud de admisión al proceso de selección.</p>
<p class=""parrafo"">2.5 Alcanzada la fecha de presentación en los CDMF, las direcciones SIMENDEF y de correo electrónico de los órganos de selección serán canceladas. A partir de dicho momento, toda comunicación será dirigida a la Dirección General de Reclutamiento y Enseñanza Militar o a la Subdirección General de Reclutamiento y Desarrollo Profesional de Personal Militar y Reservistas de Especial Disponibilidad a través de las direcciones y cuentas no vinculadas a los procesos de selección.</p>
<p class=""parrafo_2"">3. Las personas interesadas podrán solicitar la participación en más de un proceso de selección derivado de la aplicación del Real Decreto 464/2024, de 30 de abril. Si todos los procesos en los que se tuviese intención de participar fuesen desarrollados por el mismo Órgano de Selección, se remitirá una solicitud de admisión por cada proceso, aportando una sola copia de la documentación común exigida. En el supuesto de que los procesos de selección fuesen desarrollados por diferentes órganos de selección, se deberá cursar toda la documentación que determine cada convocatoria (solicitud de admisión y resto de documentación acreditativa) de forma independiente.</p>
<p class=""parrafo"">4. Quienes dentro del plazo fijado no presentasen la documentación exigida quedarán excluidos del proceso de selección y sus actuaciones quedarán anuladas.</p>
<p class=""parrafo"">5. Una vez iniciado el proceso de selección, las personas aspirantes podrán tener contacto con los órganos de selección a través de las direcciones de correo electrónico señaladas en esta base. El contenido de los correos tiene una finalidad informativa, careciendo de cualquier eficacia administrativa como argumento en recursos, peticiones o reclamaciones.</p>
<p class=""articulo"">Quinta. Admisión de aspirantes.</p>
<p class=""parrafo"">Transcurrido el plazo de presentación de solicitudes, el Director General de Reclutamiento y Enseñanza Militar publicará -con efectos de notificación oficial- en la página web de reclutamiento del Ministerio de Defensa (con acceso directo a través de la dirección electrónica: https://reclutamiento.defensa.gob.es/proceso-acceso/), una resolución que, con carácter provisional, incluirá:</p>
<p class=""parrafo_2"">1. Relación de personas admitidas.</p>
<p class=""parrafo"">2. Relación de personas excluidas condicionales y excluidas, con indicación de las causas de exclusión.</p>
<p class=""parrafo"">3. El lugar, la fecha y la hora del comienzo de la primera prueba y, en su caso, el orden de actuación de las personas aspirantes al que se refiere la base común séptima.</p>
<p class=""parrafo_2"">Las relaciones de personas admitidas, excluidas y excluidas condicionales expresarán el Número de Identificación de Opositor (NIO), número de solicitud o expediente y NIF semioculto de las personas interesadas, en atención a lo regulado en el artículo 40.5 de la Ley 39/2015, de 1 de octubre, del Procedimiento Administrativo Común de las Administraciones Públicas. Así mismo, indicarán, en su caso, las plazas a las que no se puede optar por no cumplir los requisitos.</p>
<p class=""parrafo"">Las personas omitidas y excluidas condicionales dispondrán de un plazo de diez (10) días hábiles, contados a partir del día siguiente al de la publicación de la resolución en la dirección electrónica indicada, para subsanar la omisión o el defecto que haya motivado la exclusión. Asimismo, quienes hayan encontrado errores en la consignación de sus datos personales o deseen desistir del procedimiento podrán manifestarlo en el mismo plazo. En ambos casos, los escritos de subsanación, alegaciones y/o desistimientos se remitirán a la Dirección General de Reclutamiento y Enseñanza Militar como se indica en el punto 2.2 de la base anterior.</p>
<p class=""parrafo"">Resueltas las alegaciones, reclamaciones o, en su caso, aceptados los desistimientos, la Dirección General de Reclutamiento y Enseñanza Militar dictará una resolución por la que se aprueben los listados definitivos de personas admitidas y excluidas.</p>
<p class=""parrafo"">Una vez publicado el listado definitivo de personas admitidas y excluidas al proceso de selección y hasta la finalización del mismo, toda aportación de documentación, solicitud de información o trámite se realizará a través de la Secretaría de cada Órgano de Selección. Toda la documentación así generada y la electrónica que pudiera aportar la persona interesada, se cursará al Presidente del Órgano de Selección correspondiente de manera individual con el mismo procedimiento señalado en el punto 2.2 de la base anterior.</p>
<p class=""parrafo"">En la dirección electrónica indicada anteriormente se publicará, junto con el listado definitivo de personas admitidas y excluidas, las direcciones SIMENDEF, la dirección postal y el número de teléfono de cada Secretaría.</p>
<p class=""parrafo"">Adicionalmente, podrán tener contacto con los órganos de selección a través de las direcciones de correo citadas en la base común cuarta. El contenido de los correos tiene una finalidad informativa, careciendo de cualquier eficacia administrativa como argumento en recursos, peticiones o reclamaciones.</p>
<p class=""articulo"">Sexta. Órganos de Selección, Tribunal Médico Militar de Apelación y Secretaría de Procesos de Selección.</p>
<p class=""parrafo"">Para el desarrollo y la resolución de los procesos de selección de esta convocatoria se constituyen los órganos de selección que se establecen en el apéndice 5.</p>
<p class=""parrafo"">La indemnización por residencia eventual o por gastos de viaje que pudiera corresponder a este personal correrá a cargo de la Subdirección General de Reclutamiento y Desarrollo Profesional de Personal Militar y Reservistas de Especial Disponibilidad.</p>
<p class=""parrafo"">Las personas aspirantes podrán recusar a los miembros del Órgano de Selección según lo señalado en el artículo 24 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, cuando concurran las circunstancias previstas en el artículo 23 de la citada ley y lo previsto en el artículo 13 del Reglamento.</p>
